ID	M7020000370735	M7020000396310	M7020000398638	M7020000402033	M7020000424934	M7020000427533	M7020000429832	M7020000469121	M7020000483425	M7020000504220	M7020000511010	M7020000532520	M7020000552326	M7020000554920	M7020000560613	M7020000565324	M7020000569619	M7020000576014	M7020000582521	M7020000593113	M7020000594021	M7020000597533	M7020000602230	M7020000609410	M7020000609939	M7020000615112	M7020000618230	M7020000618722	M7020000624229	M7020000627525	M7020000631027	M7020000634619	M7020000635115	M7020000636613	M7020000637639	M7020000637719	M7020000650318	M7020000650425	M7020000655314	M7020000658826	M7020000660010	M7020000688816	M7020000689715	M7020000692612	M7020000701829	M7020000702011	M7020000702414	M7020000707724	M7020000717918	M7020000719019	M7020000720332	M7020000721213	M7020000724028	M7020000742714	M7020000751437	M7020000765316	M7020000765530	M7020000767731	M7020000774217	M7020000777139	M7020000777317	M7020000790239	M7020000791817	M7020000807720	M7020000811123	M7020000811339	M7020000811535	M7020000811910	M7020000813727	M7020000815131	M7020000815211	M7020000815820	M7020000817922	M7020000819927	M7020000827830	M7020000828917	M7020000833434	M7020000842120	M7020000842139	M7020000846432	M7020000854013	M7020000859717	M7020000861420	M7020000861724	M7020000862534	M7020000862632	M7020000863738	M7020000866417	M7020000866927	M7020000868930	M7020000871032	M7020000874731	M7020000876431	M7020000878623	M7020000882420	M7020000886910	M7020000900134	M7020001028515	M7020001030139	M7020001030317	M7020001031118	M7020001031136	M7020001036428	M7020001048830	M7020001056538	M7020001059923	M7020001062419	M7020001069527	M7020001077233	M7020001087623	M7020001088611	M7020001090736	M7020001093925	M7020001095920	M7020001095939	M7020001098322	M7020001099230	M7020001103128	M7020001103530	M7020001105937	M7020001106120	M7020001106139	M7020001106433	M7020001111925	M7020001112717	M7020001112931	M7020001113026	M7020001114014	M7020001114829	M7020001115030	M7020001115334	M7020001116529	M7020001116814	M7020001116930	M7020001117811	M7020001118917	M7020001120129	M7020001121135	M7020001121313	M7020001121627	M7020001122910	M7020001123022	M7020001123739	M7020001124530	M7020001125410	M7020001126820	M7020001128136	M7020001129821	M7020001130027	M7020001132415	M7020001132424	M7020001132738	M7020001133717	M7020001133726	M7020001133931	M7020001135720	M7020001136530	M7020001137510	M7020001137618	M7020001141316	M7020001144238	M7020001146027	M7020001146036	M7020001146439	M7020001147131	M7020001148710	M7020001149520	M7020001154118	M7020001154922	M7020001155124	M7020001161613	M7020001161720	M7020001161936	M7020001163215	M7020001166914	M7020001167519	M7020001167626	M7020001168810	M7020001171816	M7020001175539	M7020001176017	M7020001181438	M7020001181732	M7020001183826	M7020001184233	M7020001187413	M7020001187638	M7020001188911	M7020001190132	M7020001190722	M7020001192226	M7020001192511	M7020001280338	M7020001285924	M7020001287633	M7020001292428	M7020001328431	M7020001338017	M7020001344210
k__Viruses|p__Viruses_noname	1.13497	0.14734	0.0	0.0	0.01481	0.0	0.79364	0.4516	0.0	0.24781	1.26132	0.0	0.04633	0.0	6.3386	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.03686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	3.5012	0.0	0.0	0.0	0.03738	0.59359	0.08059	0.71047	0.06083	0.00471	0.0	0.0	0.0	0.0	11.19118	0.34647	0.0	0.0	0.0	0.0	0.18386	0.0	0.0	0.44086	0.0	0.0	0.0	0.22602	0.03086	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.06205	0.0	0.0	0.07748	0.0	0.0	0.00369	0.0	0.01446	0.0	1.31192	0.0	0.22932	0.0	0.0	0.38138	0.0	0.37378	0.0	0.00341	0.0	3.98673	0.52645	0.0	0.0	0.0	0.01203	0.0	0.01889	0.4212	0.0	0.0	0.01857	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.01509	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.98068	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.01207	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.02264	0.02917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78582	0.0	0.0	0.0	0.07866	0.14376	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	1.67078	0.0	0.3665	0.00393	0.0	0.01287	0.0	0.49153	0.0	0.0	0.57564	0.0	0.0	0.00632	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname	1.13497	0.14734	0.0	0.0	0.01481	0.0	0.79364	0.4516	0.0	0.24781	1.26132	0.0	0.04633	0.0	6.3386	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.03686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	3.5012	0.0	0.0	0.0	0.03738	0.59359	0.08059	0.71047	0.06083	0.00471	0.0	0.0	0.0	0.0	11.19118	0.34647	0.0	0.0	0.0	0.0	0.18386	0.0	0.0	0.44086	0.0	0.0	0.0	0.22602	0.03086	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.06205	0.0	0.0	0.07748	0.0	0.0	0.00369	0.0	0.01446	0.0	1.31192	0.0	0.22932	0.0	0.0	0.38138	0.0	0.37378	0.0	0.00341	0.0	3.98673	0.52645	0.0	0.0	0.0	0.01203	0.0	0.01889	0.4212	0.0	0.0	0.01857	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.01509	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.98068	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.01207	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.02264	0.02917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78582	0.0	0.0	0.0	0.07866	0.14376	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	1.67078	0.0	0.3665	0.00393	0.0	0.01287	0.0	0.49153	0.0	0.0	0.57564	0.0	0.0	0.00632	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	1.13497	0.0175	0.0	0.0	0.01481	0.0	0.79364	0.0	0.0	0.24781	1.26132	0.0	0.04633	0.0	6.3386	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	3.5012	0.0	0.0	0.0	0.03738	0.59359	0.08059	0.71047	0.02271	0.00471	0.0	0.0	0.0	0.0	11.19118	0.34647	0.0	0.0	0.0	0.0	0.15538	0.0	0.0	0.01694	0.0	0.0	0.0	0.22602	0.03086	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07748	0.0	0.0	0.00369	0.0	0.01446	0.0	1.31192	0.0	0.0	0.0	0.0	0.0	0.0	0.37378	0.0	0.00341	0.0	3.98673	0.52645	0.0	0.0	0.0	0.01203	0.0	0.01889	0.4212	0.0	0.0	0.01857	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.01509	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.97252	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.00884	0.02917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75767	0.0	0.0	0.0	0.07866	0.12395	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	1.67078	0.0	0.21873	0.00393	0.0	0.0	0.0	0.49153	0.0	0.0	0.57564	0.0	0.0	0.00632	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02112	0.0	0.03466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.01596	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Epsilon15likevirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02112	0.0	0.03466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.01596	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Epsilon15likevirus|s__Epsilon15likevirus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02112	0.0	0.03466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.01596	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__P22likevirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__P22likevirus|s__P22likevirus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	1.13497	0.0175	0.0	0.0	0.01481	0.0	0.79364	0.0	0.0	0.24781	1.26132	0.0	0.00286	0.0	6.3386	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	3.5012	0.0	0.0	0.0	0.01626	0.59359	0.04593	0.71047	0.02271	0.00471	0.0	0.0	0.0	0.0	11.19118	0.34647	0.0	0.0	0.0	0.0	0.15538	0.0	0.0	0.01694	0.0	0.0	0.0	0.22602	0.0054	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07286	0.0	0.0	0.00369	0.0	0.01446	0.0	1.31192	0.0	0.0	0.0	0.0	0.0	0.0	0.37378	0.0	0.00341	0.0	3.98673	0.52645	0.0	0.0	0.0	0.01203	0.0	0.0	0.40524	0.0	0.0	0.01307	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.0	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.97252	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.00884	0.02057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75767	0.0	0.0	0.0	0.07866	0.12395	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	1.67078	0.0	0.21873	0.00393	0.0	0.0	0.0	0.4675	0.0	0.0	0.57564	0.0	0.0	0.0	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	0.0	0.0175	0.0	0.0	0.01481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.0	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5012	0.0	0.0	0.0	0.01626	0.0	0.04593	0.0	0.02271	0.00471	0.0	0.0	0.0	0.0	0.0	0.34647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01694	0.0	0.0	0.0	0.0	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07286	0.0	0.0	0.00369	0.0	0.01446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.0	0.0	0.0	0.0	0.0	0.01203	0.0	0.0	0.0	0.0	0.0	0.01307	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.0	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06997	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.00884	0.02057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07866	0.12395	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	0.0	0.0	0.21873	0.00393	0.0	0.0	0.0	0.16097	0.0	0.0	0.0	0.0	0.0	0.0	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus|s__C2likevirus_unclassified	0.0	0.0175	0.0	0.0	0.01481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.0	0.0	0.05682	0.0	0.0	0.0	0.0	0.0	0.0	3.53447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5012	0.0	0.0	0.0	0.01626	0.0	0.04593	0.0	0.02271	0.00471	0.0	0.0	0.0	0.0	0.0	0.34647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01694	0.0	0.0	0.0	0.0	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07286	0.0	0.0	0.00369	0.0	0.01446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.0	0.0	0.0	0.0	0.0	0.01203	0.0	0.0	0.0	0.0	0.0	0.01307	0.10051	1.11698	0.0	0.0	0.0	0.0	0.0	0.01398	0.0	0.0	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06997	0.06563	0.0	0.01236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38223	0.0	0.0	0.0	0.00884	0.02057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07866	0.12395	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	6.08022	0.0	0.0	0.21873	0.00393	0.0	0.0	0.0	0.16097	0.0	0.0	0.0	0.0	0.0	0.0	3.12028	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	1.13497	0.0	0.0	0.0	0.0	0.0	0.79364	0.0	0.0	0.24781	1.26132	0.0	0.0	0.0	6.3386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	0.0	0.0	0.0	0.0	0.0	0.59359	0.0	0.71047	0.0	0.0	0.0	0.0	0.0	0.0	11.19118	0.0	0.0	0.0	0.0	0.0	0.15538	0.0	0.0	0.0	0.0	0.0	0.0	0.22602	0.0	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31192	0.0	0.0	0.0	0.0	0.0	0.0	0.37378	0.0	0.0	0.0	3.98673	0.52645	0.0	0.0	0.0	0.0	0.0	0.0	0.40524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.90255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67078	0.0	0.0	0.0	0.0	0.0	0.0	0.30653	0.0	0.0	0.57564	0.0	0.0	0.0	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_P680	1.13497	0.0	0.0	0.0	0.0	0.0	0.79364	0.0	0.0	0.24781	1.26132	0.0	0.0	0.0	6.3386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	0.0	0.0	0.0	0.0	0.0	0.59359	0.0	0.71047	0.0	0.0	0.0	0.0	0.0	0.0	11.19118	0.0	0.0	0.0	0.0	0.0	0.15538	0.0	0.0	0.0	0.0	0.0	0.0	0.22602	0.0	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31192	0.0	0.0	0.0	0.0	0.0	0.0	0.37378	0.0	0.0	0.0	3.98673	0.52645	0.0	0.0	0.0	0.0	0.0	0.0	0.40524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.90255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67078	0.0	0.0	0.0	0.0	0.0	0.0	0.30653	0.0	0.0	0.57564	0.0	0.0	0.0	0.0	0.0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_P680|t__PRJNA213080	1.13497	0.0	0.0	0.0	0.0	0.0	0.79364	0.0	0.0	0.24781	1.26132	0.0	0.0	0.0	6.3386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7997	0.46174	0.0	0.0	0.0	0.0	0.0	0.59359	0.0	0.71047	0.0	0.0	0.0	0.0	0.0	0.0	11.19118	0.0	0.0	0.0	0.0	0.0	0.15538	0.0	0.0	0.0	0.0	0.0	0.0	0.22602	0.0	0.0	0.0	0.50239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31192	0.0	0.0	0.0	0.0	0.0	0.0	0.37378	0.0	0.0	0.0	3.98673	0.52645	0.0	0.0	0.0	0.0	0.0	0.0	0.40524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.90255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67078	0.0	0.0	0.0	0.0	0.0	0.0	0.30653	0.0	0.0	0.57564	0.0	0.0	0.0	0.0	0.0
